UF,anomes,ibge,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
RO,201408,5723521,267248,807911,222697,738742,59531,207593.0,113712.0,382359.0,173243.0,589952.0
RO,201409,5723521,268285,806425,223128,736086,59945,207911.0,112969.0,377553.0,172914.0,585464.0
RO,201410,5723521,270049,813016,223894,740961,60427,210528.0,112522.0,377054.0,172949.0,587582.0
RO,201411,5723521,271176,815151,224463,742113,60731,211537.0,112178.0,375440.0,172909.0,586977.0
RO,201412,5723521,272649,818010,225012,743245,61097,212698.0,111391.0,372341.0,172488.0,585039.0
RO,201501,5723521,239578,719613,198487,656158,51346,180262.0,95769.0,320555.0,147115.0,500817.0
RO,201502,5723521,241045,722481,198966,657170,51504,180758.0,95356.0,318824.0,146860.0,499582.0
RO,201503,5723521,242778,725792,199776,658854,52258,183150.0,94236.0,314353.0,146494.0,497503.0
RO,201504,5723521,244007,728092,200269,659903,52713,184619.0,93552.0,311600.0,146265.0,496219.0
RO,201505,5723521,245667,730990,200968,661081,53164,185949.0,92725.0,308002.0,145889.0,493951.0
RO,201506,5723521,246942,733238,201344,661543,53505,186775.0,91237.0,302311.0,144742.0,489086.0
RO,201507,5723521,237549,705787,193302,634956,51376,179017.0,85078.0,281517.0,136454.0,460534.0
RO,201508,5723521,239198,708915,193522,635183,51613,179593.0,83418.0,275357.0,135031.0,454950.0
RO,201509,5723521,240431,711229,193763,635541,51975,180694.0,81998.0,270110.0,133973.0,450804.0
RO,201510,5723521,241729,713612,194127,636154,52370,181915.0,80867.0,265849.0,133237.0,447764.0
RO,201511,5723521,243029,715962,194485,636815,52677,182856.0,80046.0,262726.0,132723.0,445582.0
RO,201512,5723521,244850,719606,195051,638155,53152,184386.0,78952.0,258660.0,132104.0,443046.0
RO,201601,5723521,229574,683399,186946,616298,50456,176150.0,71110.0,239306.0,121566.0,415456.0
RO,201602,5723521,230984,686047,187471,617515,50616,176553.0,70926.0,238558.0,121542.0,415111.0
RO,201603,5723521,233085,690374,188395,619825,50929,177408.0,70621.0,237162.0,121550.0,414570.0
RO,201604,5723521,235439,695146,189436,622396,51012,177479.0,70685.0,236889.0,121697.0,414368.0
RO,201605,5723521,237462,699107,190472,624735,51117,177566.0,70800.0,236785.0,121917.0,414351.0
RO,201606,5723521,239279,702838,191219,626499,52558,183472.0,76040.0,255912.0,128598.0,439384.0
RO,201607,5723521,241482,707599,192252,629122,52747,183902.0,75737.0,254273.0,128484.0,438175.0
RO,201608,5723521,243281,711084,192838,630289,51495,178327.0,69657.0,231424.0,121152.0,409751.0
RO,201609,5723521,246719,717333,186614,615215,51601,178240.0,69234.0,229686.0,120835.0,407926.0
RO,201610,5723521,248837,721494,186909,615775,51887,179036.0,68447.0,226382.0,120334.0,405418.0
RO,201611,5723521,250017,724098,186971,616020,52103,179606.0,67778.0,224028.0,119881.0,403634.0
RO,201612,5723521,232711,677943,172388,573099,48566,168359.0,61299.0,204457.0,109865.0,372816.0
RO,201701,5723521,233543,679537,183096,599029,49744,173084.0,66680.0,224076.0,116424.0,397160.0
RO,201702,5723521,234885,682133,183853,600531,49943,173507.0,66761.0,223985.0,116704.0,397492.0
RO,201703,5723521,236589,685883,184916,603151,50330,174536.0,66819.0,223951.0,117149.0,398487.0
RO,201704,5723521,238805,690332,186266,606120,50969,176331.0,66796.0,223303.0,117765.0,399634.0
RO,201705,5723521,241199,695029,187664,609049,51416,177358.0,66794.0,222606.0,118210.0,399964.0
RO,201706,5723521,243232,698759,188754,611055,51786,178100.0,66345.0,220114.0,118131.0,398214.0
RO,201707,5723521,245705,703562,190064,613780,52233,179196.0,66146.0,218824.0,118379.0,398020.0
RO,201708,5723521,248100,708399,191246,616430,52716,180364.0,65689.0,216900.0,118405.0,397264.0
RO,201709,5723521,215930,621272,165789,539057,46116,158138.0,56733.0,190392.0,102849.0,348530.0
RO,201710,5723521,219867,629238,167477,543278,46418,158945.0,56888.0,190283.0,103306.0,349228.0
RO,201711,5723521,223285,636186,168897,546878,46592,159328.0,57299.0,191224.0,103891.0,350552.0
RO,201712,5723521,228207,645094,170175,549852,46552,158906.0,57520.0,191558.0,104072.0,350464.0
RO,201801,5723521,231370,651012,171693,553698,46605,158832.0,57483.0,191162.0,104088.0,349994.0
RO,201802,5723521,234011,656799,172862,556639,46875,159553.0,57652.0,191388.0,104527.0,350941.0
RO,201803,5723521,220926,621100,161914,523052,43569,148167.0,53762.0,179551.0,97331.0,327718.0
RO,201804,5723521,224327,628393,163746,527468,43854,148693.0,54474.0,181343.0,98328.0,330036.0
RO,201805,5723521,229494,639389,166612,534399,44215,149297.0,55790.0,184956.0,100005.0,334253.0
RO,201806,5723521,232950,646286,168412,538477,44426,149580.0,56387.0,186215.0,100813.0,335795.0
RO,201807,5723521,235832,652086,169945,541874,45382,152357.0,58124.0,192046.0,103506.0,344403.0
RO,201808,5723521,222107,613526,159296,508059,43067,144289.0,55946.0,185578.0,99013.0,329867.0
RO,201809,5723521,225932,621717,161223,512750,43439,145100.0,55925.0,184937.0,99364.0,330037.0
RO,201810,5723521,230517,631682,163542,518471,43215,144014.0,54853.0,180054.0,98068.0,324068.0
RO,201811,5723521,233528,637887,164804,521439,43404,144340.0,54889.0,179691.0,98293.0,324031.0
RO,201812,5723521,225504,613816,157528,498548,40982,136519.0,52728.0,173213.0,93710.0,309732.0
RO,201901,5723521,229061,621022,160012,505570,41633,138550.0,54289.0,178858.0,95922.0,317408.0
RO,201902,5723521,232748,628796,161952,510220,41942,139227.0,54690.0,179800.0,96632.0,319027.0
RO,201903,5723521,235599,634940,163511,513930,42207,139889.0,55006.0,180273.0,97213.0,320162.0
RO,201904,5723521,232976,627787,161051,506396,41138,136113.0,54179.0,178041.0,95317.0,314154.0
RO,201905,5723521,236716,635778,163091,511417,41644,137479.0,54566.0,178686.0,96210.0,316165.0
RO,201906,5723521,240550,644017,165186,516616,42135,138695.0,55017.0,179690.0,97152.0,318385.0
RO,201907,5723521,243978,650903,166805,520448,42493,139644.0,55247.0,179971.0,97740.0,319615.0
RO,201908,5723521,248408,659651,168608,524614,42870,140622.0,55302.0,179421.0,98172.0,320043.0
RO,201909,5723521,235333,621179,158462,491492,40251,131694.0,53463.0,173600.0,93714.0,305294.0
RO,201910,5723521,240678,633042,161260,498695,40742,132979.0,53995.0,174569.0,94737.0,307548.0
RO,201911,5723521,244401,641041,163220,503633,41039,133618.0,54605.0,176044.0,95644.0,309662.0
RO,201912,5723521,248109,649294,165144,508643,41274,134236.0,55149.0,177348.0,96423.0,311584.0
RO,202001,5723521,250475,654539,170121,519325,41466,134725.0,55482.0,178185.0,96948.0,312910.0
RO,202002,5723521,242152,631943,164216,502063,40165,130480.0,54802.0,176296.0,94967.0,306776.0
RO,202003,5723521,246138,640752,166647,507162,40453,131125.0,55341.0,177698.0,95794.0,308823.0
RO,202004,5723521,247483,643344,167553,508989,40645,131502.0,55601.0,178148.0,96246.0,309650.0
RO,202005,5723521,249262,646670,168944,511723,40824,131755.0,55974.0,178768.0,96798.0,310523.0
RO,202006,5723521,251098,650304,170348,514648,41122,132410.0,56218.0,179053.0,97340.0,311463.0
RO,202007,5723521,253012,654025,171860,517728,41317,132761.0,56661.0,179904.0,97978.0,312665.0
RO,202008,5723521,255103,658163,173281,520728,41524,133134.0,56984.0,180476.0,98508.0,313610.0
RO,202009,5723521,257422,662498,174738,523515,41803,133634.0,57179.0,180569.0,98982.0,314203.0
RO,202010,5723521,260016,667250,176314,526548,42139,134289.0,57364.0,180613.0,99503.0,314902.0
RO,202011,5723521,248126,637724,169107,505107,40201,128200.0,55862.0,176384.0,96063.0,304584.0
RO,202012,5723521,250202,641577,170397,507661,40382,128405.0,56157.0,176920.0,96539.0,305325.0
RO,202104,5723521,257734,655404,177836,523464,41391,129783.0,57969.0,180443.0,99360.0,310226.0
RO,202105,5723521,259655,658646,179113,525732,41671,130254.0,58302.0,180937.0,99973.0,311191.0
RO,202106,5723521,261975,662627,180546,528377,42077,131042.0,58524.0,181108.0,100601.0,312150.0
RO,202107,5723521,265372,668891,182544,532337,42524,131904.0,58823.0,181439.0,101347.0,313343.0
RO,202108,5723521,268341,674320,184229,535604,42937,132709.0,59037.0,181490.0,101974.0,314199.0
RO,202109,5723521,271120,679505,185714,538525,43369,133547.0,59054.0,181067.0,102423.0,314614.0
RO,202110,5723521,273940,684755,187348,541847,43873,134672.0,59005.0,180465.0,102878.0,315137.0
RO,202111,5723521,280623,697355,192108,551393,45638,138625.0,59366.0,180174.0,105004.0,318799.0
RO,202112,5723521,284034,704064,194680,556773,46686,140939.0,59310.0,179426.0,105996.0,320365.0
RR,201401,2100462,78592,261324,72857,252425,14188,50105.0,46813.0,168364.0,61001.0,218469.0
RR,201402,2100462,78989,261953,73104,252798,14186,50056.0,46951.0,168436.0,61137.0,218492.0
RR,201403,2100462,79563,262899,73516,253500,14315,50518.0,46953.0,167792.0,61268.0,218310.0
RR,201404,2100462,80103,263714,73866,254032,14559,51363.0,46678.0,166238.0,61237.0,217601.0
RR,201405,2100462,80496,264213,74109,254278,14017,48582.0,48571.0,172343.0,62588.0,220925.0
RR,201406,2100462,81251,265659,74578,255269,14085,48839.0,48686.0,172131.0,62771.0,220970.0
RR,201407,2100462,81928,267132,75053,256424,14182,49228.0,48858.0,172286.0,63040.0,221514.0
RR,201408,2100462,84007,271762,76533,260109,14688,51003.0,49161.0,172309.0,63849.0,223312.0
RR,201409,2100462,84940,273804,77138,261605,15037,52243.0,49018.0,171421.0,64055.0,223664.0
RR,201410,2100462,86447,277523,78100,264498,15339,53206.0,49237.0,172033.0,64576.0,225239.0
RR,201411,2100462,87088,278917,78516,265541,15499,53692.0,49299.0,172049.0,64798.0,225741.0
RR,201412,2100462,88015,280889,79059,266900,15680,54334.0,49353.0,171884.0,65033.0,226218.0
RR,201501,2100462,84398,270056,75653,256856,14635,51121.0,46877.0,164671.0,61512.0,215792.0
RR,201502,2100462,85765,272783,76501,258817,14831,51607.0,47070.0,164888.0,61901.0,216495.0
RR,201503,2100462,86790,275007,77180,260533,15026,52192.0,47252.0,165276.0,62278.0,217468.0
RR,201504,2100462,88036,277533,77998,262447,15243,52651.0,47464.0,165634.0,62707.0,218285.0
RR,201505,2100462,89600,280844,79013,264913,15502,53450.0,47462.0,165046.0,62964.0,218496.0
RR,201506,2100462,90672,282927,79565,266121,15829,54471.0,46948.0,162852.0,62777.0,217323.0
RR,201507,2100462,88096,275972,77099,259155,15529,53939.0,44715.0,155524.0,60244.0,209463.0
RR,201508,2100462,89095,277657,77527,259954,15809,54583.0,44181.0,153537.0,59990.0,208120.0
RR,201509,2100462,90116,279531,77977,261012,15982,55050.0,43906.0,152463.0,59888.0,207513.0
RR,201510,2100462,90886,281172,78395,262115,16161,55634.0,43664.0,151596.0,59825.0,207230.0
RR,201511,2100462,91841,283112,78926,263426,16301,56023.0,43673.0,151438.0,59974.0,207461.0
RR,201512,2100462,92497,284595,79326,264501,16427,56360.0,43746.0,151668.0,60173.0,208028.0
RR,201601,2100462,88224,274395,76927,258024,15752,54487.0,41470.0,146112.0,57222.0,200599.0
RR,201602,2100462,89054,276629,77473,259848,15784,54641.0,41787.0,147265.0,57571.0,201906.0
RR,201603,2100462,90242,279254,78167,261773,15808,54646.0,42183.0,148493.0,57991.0,203139.0
RR,201604,2100462,91193,281343,78850,263462,15653,53934.0,42820.0,150413.0,58473.0,204347.0
RR,201605,2100462,91894,283128,79372,264961,15618,53769.0,43246.0,151739.0,58864.0,205508.0
RR,201606,2100462,92514,284640,79759,266080,15895,55141.0,45215.0,158715.0,61110.0,213856.0
RR,201607,2100462,93109,285855,80090,266852,15886,54966.0,45149.0,158281.0,61035.0,213247.0
RR,201608,2100462,93550,286560,80292,267144,15610,53404.0,43256.0,151256.0,58866.0,204660.0
RR,201609,2100462,93751,286708,78431,262736,15555,53158.0,43168.0,150722.0,58723.0,203880.0
RR,201610,2100462,93771,286135,78218,261703,15468,52792.0,42996.0,149840.0,58464.0,202632.0
RR,201611,2100462,93825,285975,78100,261182,15447,52671.0,42829.0,149127.0,58276.0,201798.0
RR,201612,2100462,91721,280388,76183,255740,15037,51484.0,41805.0,145994.0,56842.0,197478.0
RR,201701,2100462,92121,281138,79088,262340,15146,52298.0,43748.0,152645.0,58894.0,204943.0
RR,201702,2100462,92893,282736,79569,263547,15166,52268.0,44024.0,153412.0,59190.0,205680.0
RR,201703,2100462,93267,283432,79788,264025,15149,52211.0,44198.0,153832.0,59347.0,206043.0
RR,201704,2100462,93811,284276,80133,264556,15166,52144.0,44386.0,154019.0,59552.0,206163.0
RR,201705,2100462,94307,285272,80416,265238,15172,52068.0,44502.0,154304.0,59674.0,206372.0
RR,201706,2100462,94890,286474,80772,266068,15221,52142.0,44497.0,154110.0,59718.0,206252.0
RR,201707,2100462,95425,287538,81069,266768,15274,52257.0,44492.0,153845.0,59766.0,206102.0
RR,201708,2100462,95865,288197,81175,266884,15307,52256.0,44261.0,152960.0,59568.0,205216.0
RR,201709,2100462,86735,263672,73624,244832,13554,46446.0,41627.0,145568.0,55181.0,192014.0
RR,201710,2100462,87466,265352,74083,246100,13680,46815.0,41733.0,145762.0,55413.0,192577.0
RR,201711,2100462,88218,266966,74565,247323,13746,47009.0,41975.0,146296.0,55721.0,193305.0
RR,201712,2100462,89239,269069,75148,248791,13857,47296.0,42110.0,146470.0,55967.0,193766.0
RR,201801,2100462,90283,271084,75854,250421,13994,47656.0,42272.0,146669.0,56266.0,194325.0
RR,201802,2100462,91733,274410,76749,252895,14332,48808.0,42424.0,146861.0,56756.0,195669.0
RR,201803,2100462,89219,266855,74182,245097,13699,46652.0,40918.0,142097.0,54617.0,188749.0
RR,201804,2100462,90979,270935,75393,248287,14066,47696.0,41259.0,142848.0,55325.0,190544.0
RR,201805,2100462,92797,274923,76710,251413,14262,48150.0,41854.0,144050.0,56116.0,192200.0
RR,201806,2100462,94316,278042,77788,253880,14353,48391.0,42553.0,145510.0,56906.0,193901.0
RR,201807,2100462,95480,280427,78639,255803,14933,50192.0,43390.0,147980.0,58323.0,198172.0
RR,201808,2100462,91296,268958,75509,246007,14291,48037.0,42936.0,146253.0,57227.0,194290.0
RR,201809,2100462,92232,271549,76218,248252,14448,48472.0,43260.0,147377.0,57708.0,195849.0
RR,201810,2100462,93899,274860,77546,250993,14387,48115.0,43476.0,146589.0,57863.0,194704.0
RR,201811,2100462,95488,277758,78866,253475,14609,48604.0,44267.0,147798.0,58876.0,196402.0
RR,201812,2100462,92753,269708,76658,246158,14078,46700.0,43482.0,144908.0,57560.0,191608.0
RR,201901,2100462,94105,272735,77828,249234,14402,47438.0,44317.0,147690.0,58719.0,195128.0
RR,201902,2100462,95954,276774,79250,252637,14593,47843.0,45198.0,149719.0,59791.0,197562.0
RR,201903,2100462,97180,279507,80229,255019,14686,48062.0,45865.0,151278.0,60551.0,199340.0
RR,201904,2100462,96001,276260,79328,251968,14319,46662.0,45763.0,150796.0,60082.0,197458.0
RR,201905,2100462,97396,279607,80436,254823,14491,47078.0,46429.0,152460.0,60920.0,199538.0
RR,201906,2100462,98726,282735,81424,257382,14645,47448.0,47026.0,154020.0,61671.0,201468.0
RR,201907,2100462,99768,284987,82153,259161,14803,47737.0,47414.0,154952.0,62217.0,202689.0
RR,201908,2100462,101431,288692,83228,261995,15012,48241.0,47934.0,156359.0,62946.0,204600.0
RR,201909,2100462,96177,272958,78908,248018,13894,44414.0,47007.0,153189.0,60901.0,197603.0
RR,201910,2100462,98149,277907,80386,252232,14030,44642.0,47985.0,156127.0,62015.0,200769.0
RR,201911,2100462,99501,281171,81440,255061,14125,44843.0,48753.0,158250.0,62878.0,203093.0
RR,201912,2100462,100636,283943,82266,257357,14193,44948.0,49259.0,159774.0,63452.0,204722.0
RR,202001,2100462,101909,287016,83923,261269,14378,45463.0,49811.0,161168.0,64189.0,206631.0
RR,202002,2100462,99383,280807,82221,256346,13826,43743.0,50231.0,162164.0,64057.0,205907.0
RR,202003,2100462,101124,285417,83659,260410,13980,44209.0,51160.0,164884.0,65140.0,209093.0
RR,202004,2100462,101688,286789,84081,261544,14095,44558.0,51296.0,165141.0,65391.0,209699.0
RR,202005,2100462,102228,288228,84521,262797,14232,45012.0,51402.0,165403.0,65634.0,210415.0
RR,202006,2100462,102554,288866,84806,263389,14264,45091.0,51571.0,165734.0,65835.0,210825.0
RR,202007,2100462,102686,289013,84907,263500,14269,45103.0,51635.0,165791.0,65904.0,210894.0
RR,202008,2100462,103250,290063,85353,264359,14343,45244.0,51805.0,166058.0,66148.0,211302.0
RR,202009,2100462,103569,290644,85603,264853,14378,45301.0,51892.0,166178.0,66270.0,211479.0
RR,202010,2100462,104048,291324,85927,265312,14413,45330.0,52022.0,166264.0,66435.0,211594.0
RR,202011,2100462,99731,280638,82716,256341,13677,43131.0,50837.0,163120.0,64514.0,206251.0
RR,202012,2100462,100096,281129,82994,256691,13701,43141.0,51013.0,163344.0,64714.0,206485.0
RR,202104,2100462,101768,284081,84655,259923,13895,43446.0,51492.0,164077.0,65387.0,207523.0
RR,202105,2100462,102231,284823,85010,260485,13948,43495.0,51581.0,164124.0,65529.0,207619.0
RR,202106,2100462,102589,285363,85295,260925,13966,43479.0,51690.0,164242.0,65656.0,207721.0
RR,202107,2100462,103559,286872,86117,262245,14028,43486.0,52216.0,165044.0,66244.0,208530.0
RR,202108,2100462,103941,287569,86420,262794,14101,43629.0,52300.0,165107.0,66401.0,208736.0
RR,202109,2100462,104180,287781,86566,262899,14123,43627.0,52339.0,165020.0,66462.0,208647.0
RR,202110,2100462,104589,288462,86832,263348,14174,43700.0,52328.0,164823.0,66502.0,208523.0
RR,202111,2100462,105600,290279,87612,264833,14356,44068.0,52464.0,164815.0,66820.0,208883.0
RR,202112,2100462,106300,291724,88147,266025,14550,44464.0,52557.0,164909.0,67107.0,209373.0
RS,201401,213868629,1155973,3435752,966559,3080631,268089,927351.0,418690.0,1321644.0,686779.0,2248995.0
RS,201402,213868629,1163982,3450204,969046,3083926,267922,925487.0,417421.0,1314783.0,685343.0,2240270.0
RS,201403,213868629,1174979,3470513,972734,3089570,267579,922089.0,415948.0,1306620.0,683527.0,2228709.0
RS,201404,213868629,1183154,3485734,975751,3094211,267352,919742.0,414749.0,1299568.0,682101.0,2219310.0
RS,201405,213868629,1191206,3499943,978195,3097399,265754,905706.0,445102.0,1399929.0,710856.0,2305635.0
RS,201406,213868629,1201369,3516801,981057,3100281,265582,903323.0,444332.0,1393700.0,709914.0,2297023.0
RS,201407,213868629,1209648,3530279,983198,3101958,265450,901472.0,443813.0,1388615.0,709263.0,2290087.0
RS,201408,213868629,1220231,3548600,986148,3105376,265541,900411.0,443340.0,1383143.0,708881.0,2283554.0
RS,201409,213868629,1228276,3555977,988025,3100822,265637,897757.0,442151.0,1374333.0,707788.0,2272090.0
RS,201410,213868629,1237473,3580463,991221,3112764,265819,899390.0,442014.0,1373035.0,707833.0,2272425.0
RS,201411,213868629,1243073,3589127,992505,3112649,265429,897210.0,441158.0,1367666.0,706587.0,2264876.0
RS,201412,213868629,1249578,3599335,993908,3112927,264899,894628.0,439685.0,1360572.0,704584.0,2255200.0
RS,201501,213868629,1087639,3103709,854023,2674188,201528,692488.0,378486.0,1163928.0,580014.0,1856416.0
RS,201502,213868629,1094731,3118701,856766,2680625,201969,693172.0,377609.0,1160167.0,579578.0,1853339.0
RS,201503,213868629,1103879,3137182,860126,2687289,202812,694575.0,375569.0,1151633.0,578381.0,1846208.0
RS,201504,213868629,1111455,3152687,863161,2693640,203523,696028.0,374010.0,1144354.0,577533.0,1840382.0
RS,201505,214300083,1120328,3170050,866477,2699681,203406,694350.0,372197.0,1135956.0,575603.0,1830306.0
RS,201506,214300083,1126148,3180527,867794,2700366,203081,691728.0,368011.0,1119969.0,571092.0,1811697.0
RS,201507,214300083,1079789,3037516,822893,2557039,188595,640427.0,345511.0,1047977.0,534106.0,1688404.0
RS,201508,214300083,1087747,3054843,825784,2563228,188990,640541.0,342296.0,1034872.0,531286.0,1675413.0
RS,201509,214300083,1093658,3066982,828107,2567971,190083,643454.0,339496.0,1024105.0,529579.0,1667559.0
RS,201510,214300083,1098904,3077309,830107,2571548,190908,645268.0,337321.0,1015588.0,528229.0,1660856.0
RS,201511,214300083,1104193,3087730,832333,2575785,191523,646248.0,336680.0,1012110.0,528203.0,1658358.0
RS,201512,214300083,1111069,3101432,834704,2580194,192174,647643.0,336212.0,1008416.0,528386.0,1656059.0
RS,201601,214300083,1038866,2928382,801475,2495285,179159,608621.0,307431.0,939854.0,486590.0,1548475.0
RS,201602,214300083,1044051,2939284,803860,2500452,179543,609548.0,308588.0,942103.0,488131.0,1551651.0
RS,201603,214300083,1051191,2954894,807498,2508878,180070,610528.0,310215.0,945485.0,490285.0,1556013.0
RS,201604,214300083,1059965,2973638,812390,2519635,180235,609986.0,313008.0,951564.0,493243.0,1561550.0
RS,201605,214300083,1066989,2988908,816298,2528528,180480,610138.0,315174.0,956159.0,495654.0,1566297.0
RS,201606,214300083,1073782,3002159,818662,2532340,186394,633736.0,332859.0,1016268.0,519253.0,1650004.0
RS,201607,214300083,1081704,3018635,822506,2540192,186318,631940.0,333352.0,1015113.0,519670.0,1647053.0
RS,201608,214300083,1087454,3029826,824232,2542852,180624,605894.0,313571.0,944736.0,494195.0,1550630.0
RS,201609,214300083,1092325,3039730,787483,2447800,180651,604723.0,313091.0,941636.0,493742.0,1546359.0
RS,201610,214300083,1097735,3050228,787148,2445080,180541,602877.0,311546.0,934201.0,492087.0,1537078.0
RS,201611,214300083,1101415,3058255,786486,2443104,180894,603248.0,309673.0,927458.0,490567.0,1530706.0
RS,201612,214300083,1015986,2848821,725158,2271321,167901,561630.0,288363.0,868566.0,456264.0,1430196.0
RS,201701,214300083,1021022,2859942,780837,2413679,171153,578750.0,309121.0,936930.0,480274.0,1515680.0
RS,201702,214300083,1026645,2871749,783797,2420169,171134,577858.0,310966.0,941334.0,482100.0,1519192.0
RS,201703,214300083,1033227,2885903,787532,2428642,171382,577591.0,313111.0,946677.0,484493.0,1524268.0
RS,201704,214300083,1042964,2905697,793203,2440542,171556,576258.0,316430.0,954060.0,487986.0,1530318.0
RS,201705,214300083,1051716,2923613,798336,2451209,171739,575152.0,318878.0,958616.0,490617.0,1533768.0
RS,201706,214300083,1059210,2936866,802187,2456921,171826,573485.0,318839.0,953896.0,490665.0,1527381.0
RS,201707,214300083,1069764,2957092,807565,2466809,172563,573942.0,320862.0,956276.0,493425.0,1530218.0
RS,201708,214300083,1078890,2975056,811705,2475076,172968,573658.0,322209.0,958192.0,495177.0,1531850.0
RS,201709,214300083,922605,2553053,693266,2123920,146634,487173.0,286745.0,860728.0,433379.0,1347901.0
RS,201710,214300083,938756,2586058,701430,2142493,147391,488224.0,291589.0,871784.0,438980.0,1360008.0
RS,201711,214300083,957258,2621995,709867,2161420,148172,489469.0,296670.0,883414.0,444842.0,1372883.0
RS,201712,214300083,979621,2663573,718350,2180215,148623,489879.0,301387.0,893156.0,450010.0,1383035.0
RS,201801,214300083,997819,2697658,728381,2203880,148849,489477.0,304441.0,898138.0,453290.0,1387615.0
RS,201802,214300083,1011614,2725010,734914,2217994,149209,489625.0,307931.0,905054.0,457140.0,1394679.0
RS,201803,214300083,955020,2572927,691515,2086540,136970,448556.0,295944.0,868417.0,432914.0,1316973.0
RS,201804,214300083,969287,2603316,699879,2105545,137784,450113.0,300828.0,878900.0,438612.0,1329013.0
RS,201805,214300083,985795,2638359,709877,2128150,138575,451086.0,307037.0,892731.0,445612.0,1343817.0
RS,201806,214300083,996473,2660229,716158,2141962,138877,450976.0,310184.0,898648.0,449061.0,1349624.0
RS,201807,214300083,1004804,2676067,721229,2151592,142379,461491.0,316155.0,914607.0,458534.0,1376098.0
RS,201808,214300083,928310,2467618,669988,1992550,133564,431783.0,310174.0,896621.0,443738.0,1328404.0
RS,201809,214300083,942523,2497016,677883,2009851,134573,433847.0,312805.0,899198.0,447378.0,1333045.0
RS,201810,214300083,960019,2534106,687694,2032187,133405,429296.0,313233.0,892269.0,446638.0,1321565.0
RS,201811,214300083,974567,2562653,694642,2047146,133740,429344.0,315722.0,895281.0,449462.0,1324625.0
RS,201812,214300083,929860,2432926,658777,1937140,123468,396194.0,304762.0,863581.0,428230.0,1259775.0
RS,201901,214300083,944862,2463055,670064,1966719,125399,401742.0,311949.0,884720.0,437348.0,1286462.0
RS,201902,214300083,956680,2488369,676725,1982237,125909,402674.0,315586.0,892245.0,441495.0,1294919.0
RS,201903,214300083,967104,2510433,683025,1996104,126401,403506.0,318473.0,896767.0,444874.0,1300273.0
RS,201904,214300083,949280,2464789,667770,1953090,121194,386674.0,313267.0,883350.0,434461.0,1270024.0
RS,201905,214300083,961614,2490572,675011,1969623,121839,388132.0,317357.0,891267.0,439196.0,1279399.0
RS,201906,214300083,975613,2519836,683223,1988505,122662,389804.0,321752.0,900412.0,444414.0,1290216.0
RS,201907,214300083,988067,2544307,689607,2002659,123318,391202.0,324264.0,904316.0,447582.0,1295518.0
RS,201908,214300083,1003955,2575372,696282,2017426,123837,391973.0,327126.0,908394.0,450963.0,1300367.0
RS,201909,214300083,949696,2409833,651495,1875763,113790,359218.0,317668.0,879510.0,431458.0,1238728.0
RS,201910,214300083,966618,2446373,660438,1897570,114817,361454.0,321736.0,887736.0,436553.0,1249190.0
RS,201911,214300083,979796,2474854,667606,1915089,115266,362062.0,325885.0,897299.0,441151.0,1259361.0
RS,201912,214300083,994150,2505891,674973,1933373,115727,362925.0,329794.0,906283.0,445521.0,1269208.0
RS,202001,214300083,1003938,2525990,689902,1969076,115947,363362.0,332122.0,911521.0,448069.0,1274883.0
RS,202002,214300083,963159,2415798,662413,1890296,110580,346480.0,328295.0,901236.0,438875.0,1247716.0
RS,202003,214300083,977455,2447012,670967,1908915,111256,347901.0,331657.0,908930.0,442913.0,1256831.0
RS,202004,214300083,983572,2458968,675441,1918029,111892,349235.0,333947.0,913255.0,445839.0,1262490.0
RS,202005,214300083,995087,2480937,684983,1937290,113130,351465.0,338987.0,923006.0,452117.0,1274471.0
RS,202006,214300083,1006561,2503500,694139,1956154,114318,353740.0,343673.0,931696.0,457991.0,1285436.0
RS,202007,214300083,1015760,2521088,701362,1970363,115145,355119.0,347491.0,938689.0,462636.0,1293808.0
RS,202008,214300083,1025660,2540105,709020,1985523,116127,356925.0,351535.0,945977.0,467662.0,1302902.0
RS,202009,214300083,1033365,2554167,714702,1996176,116875,358185.0,354384.0,950335.0,471259.0,1308520.0
RS,202010,214300083,1042796,2572082,721336,2009235,117637,359243.0,357872.0,956564.0,475509.0,1315807.0
RS,202011,214300083,998836,2461469,693768,1930832,112031,341458.0,349581.0,935733.0,461612.0,1277191.0
RS,202012,214300083,1006071,2476023,699010,1941881,112873,343198.0,352217.0,940904.0,465090.0,1284102.0
RS,202105,214300083,1059015,2575964,748058,2044277,115856,345245.0,379438.0,995752.0,495294.0,1340997.0
RS,202106,214300083,1068963,2594909,755311,2058782,116599,346503.0,383781.0,1003808.0,500380.0,1350311.0
RS,202107,214300083,1082772,2620971,764890,2077744,117545,347687.0,389070.0,1013162.0,506615.0,1360849.0
RS,202108,214300083,1092509,2639532,771527,2090758,118187,348609.0,392482.0,1018893.0,510669.0,1367502.0
RS,202109,214300083,1102584,2659248,778286,2104706,119029,349777.0,395750.0,1024630.0,514779.0,1374407.0
RS,202110,214300083,1113965,2681349,785995,2120259,119831,351019.0,399503.0,1030877.0,519334.0,1381896.0
